,prediction
1762,anaerobe
1763,anaerobe
1764,anaerobe
1765,anaerobe
1766,aerobe
1767,anaerobe
1768,anaerobe
1769,aerobe
1770,aerobe
1771,aerobe
1772,aerobe
1773,anaerobe
1774,anaerobe
1775,anaerobe
1776,aerobe
1777,anaerobe
1778,anaerobe
1779,aerobe
1780,aerobe
1781,anaerobe
1782,anaerobe
1783,aerobe
1784,anaerobe
1785,aerobe
1786,aerobe
1787,anaerobe
1788,anaerobe
1789,anaerobe
1790,anaerobe
1791,facultative
1792,facultative
1793,anaerobe
1794,aerobe
1795,anaerobe
1796,aerobe
1797,anaerobe
1798,aerobe
1799,anaerobe
1800,facultative
1801,aerobe
1802,anaerobe
1803,aerobe
1804,anaerobe
1805,aerobe
1806,anaerobe
1807,anaerobe
1808,anaerobe
1809,aerobe
1810,anaerobe
1811,aerobe
1812,aerobe
1813,anaerobe
1814,aerobe
1815,anaerobe
1816,anaerobe
1817,anaerobe
1818,aerobe
1819,anaerobe
1820,anaerobe
1821,anaerobe
1822,anaerobe
1823,anaerobe
1824,anaerobe
1825,anaerobe
1826,anaerobe
1827,aerobe
1828,anaerobe
1829,aerobe
1830,aerobe
1831,aerobe
1832,aerobe
1833,aerobe
1834,aerobe
1835,aerobe
1836,aerobe
1837,aerobe
1838,anaerobe
1839,anaerobe
1840,aerobe
1841,facultative
1842,anaerobe
1843,anaerobe
1844,aerobe
1845,aerobe
1846,anaerobe
1847,anaerobe
1848,anaerobe
1849,anaerobe
1850,aerobe
1851,aerobe
1852,aerobe
1853,aerobe
1854,anaerobe
1855,anaerobe
1856,anaerobe
1857,anaerobe
1858,aerobe
1859,anaerobe
1860,anaerobe
1861,anaerobe
1862,anaerobe
1863,anaerobe
1864,aerobe
1865,aerobe
1866,anaerobe
1867,aerobe
1868,anaerobe
1869,anaerobe
1870,aerobe
1871,anaerobe
1872,aerobe
1873,anaerobe
1874,anaerobe
1875,anaerobe
1876,aerobe
1877,aerobe
1878,anaerobe
1879,aerobe
1880,aerobe
1881,anaerobe
1882,anaerobe
1883,anaerobe
1884,aerobe
1885,aerobe
1886,aerobe
1887,anaerobe
1888,aerobe
1889,aerobe
1890,anaerobe
1891,aerobe
1892,anaerobe
1893,anaerobe
1894,aerobe
1895,anaerobe
1896,aerobe
1897,aerobe
1898,anaerobe
1899,anaerobe
1900,anaerobe
1901,anaerobe
1902,facultative
1903,anaerobe
1904,anaerobe
1905,anaerobe
1906,anaerobe
1907,anaerobe
1908,aerobe
1909,aerobe
1910,anaerobe
1911,anaerobe
1912,aerobe
1913,anaerobe
1914,aerobe
1915,anaerobe
1916,aerobe
1917,aerobe
1918,aerobe
1919,aerobe
1920,anaerobe
1921,aerobe
1922,anaerobe
1923,anaerobe
1924,facultative
1925,anaerobe
1926,aerobe
1927,aerobe
1928,anaerobe
1929,aerobe
1930,anaerobe
1931,anaerobe
1932,aerobe
1933,aerobe
1934,facultative
1935,anaerobe
1936,anaerobe
1937,aerobe
1938,anaerobe
1939,aerobe
1940,anaerobe
1941,anaerobe
1942,aerobe
1943,anaerobe
1944,anaerobe
1945,anaerobe
1946,facultative
1947,anaerobe
1948,anaerobe
1949,anaerobe
1950,anaerobe
1951,anaerobe
1952,aerobe
1953,anaerobe
1954,anaerobe
1955,anaerobe
1956,aerobe
1957,anaerobe
1958,aerobe
1959,aerobe
1960,aerobe
1961,aerobe
1962,anaerobe
1963,anaerobe
1964,anaerobe
1965,anaerobe
1966,anaerobe
1967,aerobe
1968,anaerobe
1969,aerobe
1970,facultative
1971,facultative
1972,anaerobe
1973,anaerobe
1974,anaerobe
1975,anaerobe
1976,facultative
1977,anaerobe
1978,aerobe
1979,anaerobe
1980,anaerobe
1981,anaerobe
1982,facultative
1983,anaerobe
1984,aerobe
1985,anaerobe
1986,anaerobe
1987,aerobe
1988,anaerobe
1989,anaerobe
1990,anaerobe
1991,anaerobe
1992,facultative
1993,anaerobe
1994,aerobe
1995,anaerobe
1996,aerobe
1997,anaerobe
1998,aerobe
1999,facultative
2000,anaerobe
2001,aerobe
2002,facultative
2003,aerobe
2004,anaerobe
2005,aerobe
2006,aerobe
2007,anaerobe
2008,anaerobe
2009,facultative
2010,aerobe
2011,anaerobe
2012,anaerobe
2013,aerobe
2014,anaerobe
2015,anaerobe
2016,aerobe
2017,anaerobe
2018,facultative
2019,anaerobe
2020,aerobe
2021,aerobe
2022,anaerobe
2023,anaerobe
2024,aerobe
2025,aerobe
2026,aerobe
2027,anaerobe
2028,aerobe
2029,anaerobe
2030,anaerobe
2031,facultative
2032,anaerobe
2033,aerobe
2034,anaerobe
2035,aerobe
2036,anaerobe
2037,anaerobe
2038,anaerobe
2039,anaerobe
2040,anaerobe
2041,anaerobe
2042,aerobe
2043,aerobe
2044,anaerobe
2045,anaerobe
2046,aerobe
2047,aerobe
2048,anaerobe
2049,aerobe
2050,anaerobe
2051,facultative
2052,anaerobe
2053,anaerobe
2054,anaerobe
2055,anaerobe
2056,aerobe
2057,aerobe
2058,aerobe
2059,anaerobe
2060,anaerobe
2061,anaerobe
2062,anaerobe
2063,anaerobe
2064,anaerobe
2065,anaerobe
2066,anaerobe
2067,anaerobe
2068,anaerobe
2069,aerobe
2070,aerobe
2071,anaerobe
2072,aerobe
2073,aerobe
2074,anaerobe
2075,anaerobe
2076,aerobe
2077,aerobe
2078,anaerobe
2079,anaerobe
2080,anaerobe
2081,anaerobe
2082,anaerobe
2083,aerobe
2084,anaerobe
2085,anaerobe
2086,anaerobe
2087,aerobe
2088,anaerobe
2089,anaerobe
2090,anaerobe
2091,aerobe
2092,anaerobe
2093,anaerobe
2094,anaerobe
2095,aerobe
2096,aerobe
2097,anaerobe
2098,aerobe
2099,anaerobe
2100,aerobe
2101,anaerobe
2102,anaerobe
2103,aerobe
2104,anaerobe
2105,anaerobe
2106,anaerobe
2107,anaerobe
2108,anaerobe
2109,aerobe
2110,anaerobe
2111,facultative
2112,anaerobe
2113,aerobe
2114,anaerobe
2115,anaerobe
2116,anaerobe
2117,anaerobe
2118,aerobe
2119,facultative
2120,anaerobe
2121,anaerobe
2122,anaerobe
2123,anaerobe
2124,anaerobe
2125,aerobe
2126,aerobe
2127,facultative
2128,aerobe
2129,aerobe
2130,aerobe
2131,anaerobe
2132,anaerobe
2133,anaerobe
2134,aerobe
2135,aerobe
2136,facultative
2137,aerobe
2138,aerobe
2139,anaerobe
2140,aerobe
2141,aerobe
2142,aerobe
2143,facultative
2144,anaerobe
2145,aerobe
2146,anaerobe
2147,anaerobe
2148,anaerobe
2149,aerobe
2150,aerobe
2151,aerobe
2152,facultative
2153,anaerobe
2154,anaerobe
2155,anaerobe
2156,anaerobe
2157,anaerobe
2158,aerobe
2159,anaerobe
2160,anaerobe
2161,anaerobe
2162,anaerobe
2163,anaerobe
2164,aerobe
2165,anaerobe
2166,anaerobe
2167,aerobe
2168,aerobe
2169,aerobe
2170,aerobe
2171,facultative
2172,anaerobe
2173,aerobe
2174,aerobe
2175,anaerobe
2176,anaerobe
2177,anaerobe
2178,anaerobe
2179,aerobe
2180,anaerobe
2181,anaerobe
2182,facultative
2183,anaerobe
2184,anaerobe
2185,anaerobe
2186,anaerobe
2187,anaerobe
2188,aerobe
2189,aerobe
2190,anaerobe
2191,anaerobe
2192,aerobe
2193,anaerobe
2194,aerobe
2195,anaerobe
2196,aerobe
2197,anaerobe
2198,facultative
2199,anaerobe
2200,anaerobe
2201,aerobe
2202,anaerobe
2203,aerobe
2204,anaerobe
2205,anaerobe
2206,anaerobe
2207,anaerobe
2208,aerobe
2209,anaerobe
2210,anaerobe
2211,aerobe
2212,anaerobe
2213,aerobe
2214,aerobe
2215,aerobe
2216,anaerobe
2217,facultative
2218,anaerobe
2219,facultative
2220,anaerobe
2221,aerobe
2222,anaerobe
2223,anaerobe
2224,aerobe
2225,aerobe
2226,anaerobe
2227,anaerobe
2228,aerobe
2229,aerobe
2230,anaerobe
2231,anaerobe
2232,anaerobe
2233,anaerobe
2234,aerobe
2235,facultative
2236,anaerobe
2237,aerobe
2238,anaerobe
2239,anaerobe
2240,facultative
2241,anaerobe
2242,facultative
2243,anaerobe
2244,aerobe
2245,anaerobe
2246,aerobe
2247,anaerobe
2248,anaerobe
2249,aerobe
2250,aerobe
2251,aerobe
2252,aerobe
2253,anaerobe
2254,anaerobe
2255,facultative
2256,aerobe
2257,anaerobe
2258,aerobe
2259,anaerobe
2260,aerobe
2261,anaerobe
2262,aerobe
2263,aerobe
2264,aerobe
2265,aerobe
2266,aerobe
2267,anaerobe
2268,anaerobe
2269,aerobe
2270,anaerobe
2271,anaerobe
2272,aerobe
2273,anaerobe
2274,anaerobe
2275,aerobe
2276,aerobe
2277,anaerobe
2278,aerobe
2279,aerobe
2280,anaerobe
2281,facultative
2282,anaerobe
2283,anaerobe
2284,anaerobe
2285,aerobe
2286,aerobe
2287,anaerobe
2288,aerobe
2289,facultative
2290,aerobe
2291,facultative
2292,aerobe
2293,aerobe
2294,aerobe
2295,aerobe
2296,aerobe
2297,aerobe
2298,anaerobe
2299,anaerobe
2300,aerobe
2301,anaerobe
2302,anaerobe
2303,anaerobe
2304,aerobe
2305,anaerobe
2306,facultative
2307,aerobe
2308,aerobe
2309,anaerobe
2310,aerobe
2311,anaerobe
2312,aerobe
2313,anaerobe
2314,aerobe
2315,anaerobe
2316,anaerobe
2317,anaerobe
2318,facultative
2319,anaerobe
2320,anaerobe
2321,anaerobe
2322,anaerobe
2323,aerobe
2324,aerobe
2325,anaerobe
2326,aerobe
2327,aerobe
2328,aerobe
2329,aerobe
2330,anaerobe
2331,aerobe
2332,anaerobe
2333,anaerobe
2334,anaerobe
2335,aerobe
2336,facultative
2337,anaerobe
2338,anaerobe
2339,aerobe
2340,anaerobe
2341,aerobe
2342,aerobe
2343,anaerobe
2344,aerobe
2345,aerobe
2346,anaerobe
2347,aerobe
2348,anaerobe
2349,facultative
2350,anaerobe
2351,aerobe
2352,aerobe
2353,anaerobe
2354,anaerobe
2355,aerobe
2356,aerobe
2357,aerobe
2358,anaerobe
2359,facultative
2360,aerobe
2361,anaerobe
2362,aerobe
2363,anaerobe
2364,anaerobe
2365,facultative
2366,aerobe
2367,aerobe
2368,aerobe
2369,anaerobe
2370,anaerobe
2371,anaerobe
2372,anaerobe
2373,anaerobe
2374,aerobe
2375,anaerobe
2376,anaerobe
2377,aerobe
2378,anaerobe
2379,aerobe
2380,aerobe
2381,anaerobe
2382,aerobe
2383,aerobe
2384,anaerobe
2385,anaerobe
2386,anaerobe
2387,anaerobe
2388,anaerobe
2389,anaerobe
2390,aerobe
2391,aerobe
2392,aerobe
2393,aerobe
2394,aerobe
2395,anaerobe
2396,anaerobe
2397,anaerobe
2398,anaerobe
2399,anaerobe
2400,aerobe
2401,aerobe
2402,anaerobe
2403,anaerobe
2404,anaerobe
2405,anaerobe
2406,aerobe
2407,anaerobe
2408,aerobe
2409,facultative
2410,anaerobe
2411,facultative
2412,facultative
2413,anaerobe
2414,anaerobe
2415,anaerobe
2416,aerobe
2417,anaerobe
2418,aerobe
2419,aerobe
2420,aerobe
2421,anaerobe
2422,aerobe
2423,aerobe
2424,anaerobe
2425,anaerobe
2426,aerobe
2427,anaerobe
2428,aerobe
2429,anaerobe
2430,aerobe
2431,anaerobe
2432,anaerobe
2433,anaerobe
2434,aerobe
2435,aerobe
2436,aerobe
2437,aerobe
2438,aerobe
2439,anaerobe
2440,anaerobe
2441,anaerobe
2442,aerobe
2443,aerobe
2444,anaerobe
2445,aerobe
2446,aerobe
2447,anaerobe
2448,anaerobe
2449,aerobe
2450,anaerobe
2451,anaerobe
2452,anaerobe
2453,anaerobe
2454,aerobe
2455,aerobe
2456,anaerobe
2457,aerobe
2458,anaerobe
2459,aerobe
2460,anaerobe
2461,anaerobe
2462,anaerobe
2463,aerobe
2464,anaerobe
2465,anaerobe
2466,anaerobe
2467,anaerobe
2468,anaerobe
2469,anaerobe
2470,anaerobe
2471,anaerobe
2472,anaerobe
2473,anaerobe
2474,aerobe
2475,anaerobe
2476,anaerobe
2477,aerobe
2478,aerobe
2479,anaerobe
2480,aerobe
2481,anaerobe
2482,facultative
2483,anaerobe
2484,anaerobe
2485,aerobe
2486,aerobe
2487,anaerobe
2488,anaerobe
2489,anaerobe
2490,aerobe
2491,anaerobe
2492,aerobe
2493,aerobe
2494,aerobe
2495,anaerobe
2496,anaerobe
2497,anaerobe
2498,anaerobe
2499,anaerobe
2500,aerobe
2501,aerobe
2502,anaerobe
2503,anaerobe
2504,anaerobe
2505,aerobe
2506,anaerobe
2507,anaerobe
2508,anaerobe
2509,aerobe
2510,anaerobe
2511,aerobe
2512,anaerobe
2513,anaerobe
2514,aerobe
2515,anaerobe
2516,aerobe
2517,aerobe
2518,anaerobe
2519,anaerobe
2520,facultative
2521,aerobe
2522,anaerobe
2523,aerobe
2524,aerobe
2525,anaerobe
2526,anaerobe
2527,aerobe
2528,anaerobe
2529,facultative
2530,anaerobe
2531,aerobe
2532,anaerobe
2533,aerobe
2534,anaerobe
2535,anaerobe
2536,aerobe
2537,anaerobe
2538,aerobe
2539,facultative
2540,aerobe
2541,anaerobe
2542,aerobe
2543,aerobe
2544,aerobe
2545,aerobe
2546,aerobe
2547,anaerobe
2548,anaerobe
2549,aerobe
2550,anaerobe
2551,anaerobe
2552,facultative
2553,anaerobe
2554,aerobe
2555,anaerobe
2556,anaerobe
2557,anaerobe
2558,anaerobe
2559,aerobe
2560,aerobe
2561,anaerobe
2562,aerobe
2563,anaerobe
2564,anaerobe
2565,anaerobe
2566,anaerobe
2567,anaerobe
2568,anaerobe
2569,aerobe
2570,anaerobe
2571,anaerobe
2572,aerobe
2573,aerobe
2574,anaerobe
2575,aerobe
2576,aerobe
2577,aerobe
2578,anaerobe
2579,facultative
2580,anaerobe
2581,anaerobe
2582,aerobe
2583,anaerobe
2584,anaerobe
2585,anaerobe
2586,anaerobe
2587,anaerobe
2588,anaerobe
2589,anaerobe
2590,aerobe
2591,aerobe
2592,anaerobe
2593,anaerobe
2594,aerobe
2595,anaerobe
2596,aerobe
2597,anaerobe
2598,anaerobe
2599,anaerobe
2600,aerobe
2601,aerobe
2602,anaerobe
2603,anaerobe
2604,aerobe
2605,anaerobe
2606,aerobe
2607,aerobe
2608,anaerobe
2609,aerobe
2610,facultative
2611,anaerobe
2612,anaerobe
2613,anaerobe
2614,anaerobe
2615,anaerobe
2616,anaerobe
2617,aerobe
2618,aerobe
2619,anaerobe
2620,anaerobe
2621,anaerobe
2622,anaerobe
2623,facultative
2624,anaerobe
2625,anaerobe
2626,aerobe
2627,aerobe
2628,aerobe
2629,anaerobe
2630,anaerobe
2631,anaerobe
2632,aerobe
2633,anaerobe
2634,aerobe
2635,anaerobe
2636,anaerobe
2637,anaerobe
2638,aerobe
2639,aerobe
2640,aerobe
2641,anaerobe
2642,anaerobe
2643,anaerobe
2644,anaerobe
2645,anaerobe
2646,anaerobe
2647,aerobe
2648,aerobe
2649,aerobe
2650,aerobe
2651,aerobe
2652,anaerobe
2653,anaerobe
2654,aerobe
2655,anaerobe
2656,anaerobe
2657,anaerobe
2658,anaerobe
2659,facultative
2660,aerobe
2661,anaerobe
2662,aerobe
2663,aerobe
2664,facultative
2665,facultative
2666,aerobe
2667,anaerobe
2668,anaerobe
2669,facultative
2670,aerobe
2671,anaerobe
2672,aerobe
2673,anaerobe
2674,aerobe
2675,aerobe
2676,aerobe
2677,aerobe
2678,aerobe
2679,aerobe
2680,anaerobe
2681,anaerobe
2682,anaerobe
2683,aerobe
2684,anaerobe
2685,aerobe
2686,anaerobe
2687,aerobe
2688,anaerobe
2689,facultative
2690,aerobe
2691,aerobe
2692,anaerobe
2693,anaerobe
2694,anaerobe
2695,anaerobe
2696,anaerobe
2697,anaerobe
2698,anaerobe
2699,aerobe
2700,aerobe
2701,anaerobe
2702,anaerobe
2703,anaerobe
2704,anaerobe
2705,anaerobe
2706,aerobe
2707,aerobe
2708,aerobe
2709,aerobe
2710,aerobe
2711,anaerobe
2712,anaerobe
2713,anaerobe
2714,anaerobe
2715,aerobe
2716,aerobe
2717,anaerobe
2718,anaerobe
2719,anaerobe
2720,aerobe
2721,aerobe
2722,anaerobe
2723,aerobe
2724,anaerobe
2725,aerobe
2726,aerobe
2727,aerobe
2728,facultative
2729,anaerobe
2730,aerobe
2731,anaerobe
2732,anaerobe
2733,aerobe
2734,anaerobe
2735,anaerobe
2736,aerobe
2737,aerobe
2738,anaerobe
2739,aerobe
2740,anaerobe
2741,anaerobe
2742,anaerobe
2743,anaerobe
2744,aerobe
2745,anaerobe
2746,anaerobe
2747,anaerobe
2748,anaerobe
2749,anaerobe
2750,anaerobe
2751,facultative
2752,anaerobe
2753,aerobe
2754,anaerobe
2755,anaerobe
2756,anaerobe
2757,anaerobe
2758,anaerobe
2759,anaerobe
2760,anaerobe
2761,anaerobe
2762,aerobe
2763,anaerobe
2764,anaerobe
2765,anaerobe
2766,anaerobe
2767,anaerobe
2768,anaerobe
2769,aerobe
2770,anaerobe
2771,anaerobe
2772,anaerobe
2773,anaerobe
2774,anaerobe
2775,aerobe
2776,anaerobe
2777,aerobe
2778,anaerobe
2779,aerobe
2780,anaerobe
2781,anaerobe
2782,facultative
2783,aerobe
2784,anaerobe
2785,aerobe
2786,anaerobe
2787,aerobe
2788,anaerobe
2789,anaerobe
2790,anaerobe
2791,aerobe
2792,anaerobe
2793,anaerobe
2794,aerobe
2795,anaerobe
2796,anaerobe
2797,anaerobe
2798,anaerobe
2799,anaerobe
2800,anaerobe
2801,anaerobe
2802,anaerobe
2803,anaerobe
2804,anaerobe
2805,facultative
2806,anaerobe
2807,aerobe
2808,aerobe
2809,anaerobe
2810,anaerobe
2811,anaerobe
2812,aerobe
2813,anaerobe
2814,aerobe
2815,anaerobe
2816,anaerobe
2817,anaerobe
2818,anaerobe
2819,aerobe
2820,anaerobe
2821,aerobe
2822,aerobe
2823,anaerobe
2824,aerobe
2825,aerobe
2826,anaerobe
2827,anaerobe
2828,anaerobe
2829,anaerobe
2830,anaerobe
2831,anaerobe
2832,anaerobe
2833,aerobe
2834,anaerobe
2835,anaerobe
2836,aerobe
2837,anaerobe
2838,facultative
2839,aerobe
2840,aerobe
2841,aerobe
2842,anaerobe
2843,aerobe
2844,anaerobe
2845,anaerobe
2846,anaerobe
2847,facultative
2848,aerobe
2849,facultative
2850,anaerobe
2851,anaerobe
2852,aerobe
2853,anaerobe
2854,anaerobe
2855,anaerobe
2856,aerobe
2857,anaerobe
2858,anaerobe
2859,aerobe
2860,aerobe
2861,anaerobe
2862,facultative
2863,aerobe
2864,anaerobe
2865,aerobe
2866,aerobe
2867,aerobe
2868,anaerobe
2869,anaerobe
2870,anaerobe
2871,anaerobe
2872,aerobe
2873,anaerobe
2874,aerobe
2875,aerobe
2876,anaerobe
2877,aerobe
2878,anaerobe
2879,anaerobe
2880,aerobe
2881,aerobe
2882,aerobe
2883,aerobe
2884,anaerobe
2885,anaerobe
2886,aerobe
2887,anaerobe
2888,facultative
2889,aerobe
2890,aerobe
2891,anaerobe
2892,aerobe
2893,anaerobe
2894,anaerobe
2895,anaerobe
2896,anaerobe
2897,aerobe
2898,anaerobe
2899,anaerobe
2900,anaerobe
2901,aerobe
2902,anaerobe
2903,aerobe
2904,aerobe
2905,anaerobe
2906,aerobe
2907,anaerobe
2908,anaerobe
2909,aerobe
2910,aerobe
2911,anaerobe
2912,anaerobe
2913,anaerobe
2914,anaerobe
2915,anaerobe
2916,anaerobe
2917,anaerobe
2918,aerobe
2919,aerobe
2920,aerobe
2921,facultative
2922,aerobe
2923,aerobe
2924,aerobe
2925,anaerobe
2926,anaerobe
2927,anaerobe
2928,aerobe
2929,aerobe
2930,aerobe
2931,anaerobe
2932,anaerobe
2933,aerobe
2934,anaerobe
2935,aerobe
2936,facultative
2937,aerobe
2938,anaerobe
2939,anaerobe
2940,anaerobe
2941,aerobe
2942,anaerobe
2943,anaerobe
2944,anaerobe
2945,aerobe
2946,anaerobe
2947,anaerobe
2948,anaerobe
2949,anaerobe
2950,aerobe
2951,anaerobe
2952,anaerobe
2953,anaerobe
2954,anaerobe
2955,aerobe
2956,aerobe
2957,aerobe
2958,anaerobe
2959,anaerobe
2960,aerobe
2961,aerobe
2962,aerobe
2963,aerobe
2964,anaerobe
2965,aerobe
2966,anaerobe
2967,anaerobe
2968,anaerobe
2969,aerobe
2970,anaerobe
2971,aerobe
2972,anaerobe
2973,anaerobe
2974,aerobe
2975,anaerobe
2976,anaerobe
2977,aerobe
2978,aerobe
2979,anaerobe
2980,anaerobe
2981,anaerobe
2982,anaerobe
2983,anaerobe
2984,anaerobe
2985,anaerobe
2986,anaerobe
2987,anaerobe
2988,anaerobe
2989,aerobe
2990,aerobe
2991,anaerobe
2992,anaerobe
2993,anaerobe
2994,aerobe
2995,aerobe
2996,anaerobe
2997,aerobe
2998,aerobe
2999,facultative
3000,anaerobe
3001,anaerobe
3002,aerobe
3003,anaerobe
3004,aerobe
3005,anaerobe
3006,anaerobe
3007,anaerobe
3008,anaerobe
3009,anaerobe
3010,anaerobe
3011,anaerobe
3012,anaerobe
3013,aerobe
3014,aerobe
3015,aerobe
3016,anaerobe
3017,anaerobe
3018,aerobe
3019,anaerobe
3020,aerobe
3021,anaerobe
3022,anaerobe
3023,aerobe
3024,anaerobe
3025,anaerobe
3026,anaerobe
3027,aerobe
3028,aerobe
3029,anaerobe
3030,aerobe
3031,aerobe
3032,anaerobe
3033,aerobe
3034,anaerobe
3035,anaerobe
3036,aerobe
3037,facultative
3038,aerobe
3039,facultative
3040,anaerobe
3041,aerobe
3042,aerobe
3043,anaerobe
3044,aerobe
3045,aerobe
3046,anaerobe
3047,aerobe
3048,anaerobe
3049,aerobe
3050,aerobe
3051,aerobe
3052,anaerobe
3053,facultative
3054,anaerobe
3055,aerobe
3056,anaerobe
3057,anaerobe
3058,anaerobe
3059,anaerobe
3060,facultative
3061,anaerobe
3062,anaerobe
3063,aerobe
3064,aerobe
3065,anaerobe
3066,aerobe
3067,anaerobe
3068,aerobe
3069,anaerobe
3070,anaerobe
3071,aerobe
3072,anaerobe
3073,anaerobe
3074,anaerobe
3075,facultative
3076,facultative
3077,anaerobe
3078,aerobe
3079,aerobe
3080,anaerobe
3081,anaerobe
3082,aerobe
3083,aerobe
3084,facultative
3085,aerobe
3086,anaerobe
3087,aerobe
3088,aerobe
3089,aerobe
3090,facultative
3091,aerobe
3092,anaerobe
3093,aerobe
3094,anaerobe
3095,anaerobe
3096,aerobe
3097,aerobe
3098,anaerobe
3099,anaerobe
3100,anaerobe
3101,aerobe
3102,aerobe
3103,aerobe
3104,anaerobe
3105,aerobe
3106,aerobe
3107,aerobe
3108,anaerobe
3109,aerobe
3110,anaerobe
3111,aerobe
3112,aerobe
3113,aerobe
3114,aerobe
3115,anaerobe
3116,aerobe
3117,anaerobe
3118,anaerobe
3119,aerobe
3120,anaerobe
3121,anaerobe
3122,aerobe
3123,anaerobe
3124,anaerobe
3125,anaerobe
3126,aerobe
3127,facultative
3128,aerobe
3129,aerobe
3130,aerobe
3131,aerobe
3132,anaerobe
3133,anaerobe
3134,aerobe
3135,anaerobe
3136,anaerobe
3137,anaerobe
3138,aerobe
3139,anaerobe
3140,anaerobe
3141,aerobe
3142,anaerobe
3143,anaerobe
3144,anaerobe
3145,anaerobe
3146,anaerobe
3147,anaerobe
3148,aerobe
3149,aerobe
3150,facultative
3151,anaerobe
3152,anaerobe
3153,anaerobe
3154,aerobe
3155,aerobe
3156,aerobe
3157,facultative
3158,aerobe
3159,aerobe
3160,anaerobe
3161,aerobe
3162,anaerobe
3163,aerobe
3164,anaerobe
3165,aerobe
3166,anaerobe
3167,anaerobe
3168,anaerobe
3169,aerobe
3170,aerobe
3171,anaerobe
3172,anaerobe
3173,anaerobe
3174,aerobe
3175,aerobe
3176,anaerobe
3177,anaerobe
3178,anaerobe
3179,anaerobe
3180,aerobe
3181,anaerobe
3182,aerobe
3183,anaerobe
3184,aerobe
3185,anaerobe
3186,anaerobe
3187,aerobe
3188,anaerobe
3189,anaerobe
3190,anaerobe
3191,aerobe
3192,anaerobe
3193,anaerobe
3194,anaerobe
3195,aerobe
3196,anaerobe
3197,anaerobe
3198,anaerobe
3199,anaerobe
3200,anaerobe
3201,anaerobe
3202,anaerobe
3203,facultative
3204,aerobe
3205,aerobe
3206,anaerobe
3207,anaerobe
3208,anaerobe
3209,aerobe
3210,anaerobe
3211,anaerobe
3212,anaerobe
3213,anaerobe
3214,anaerobe
3215,aerobe
3216,aerobe
3217,anaerobe
3218,anaerobe
3219,aerobe
3220,anaerobe
3221,aerobe
3222,anaerobe
3223,anaerobe
3224,anaerobe
3225,anaerobe
3226,aerobe
3227,aerobe
3228,anaerobe
3229,anaerobe
3230,anaerobe
3231,aerobe
3232,aerobe
3233,anaerobe
3234,aerobe
3235,aerobe
3236,aerobe
3237,aerobe
3238,aerobe
3239,aerobe
3240,anaerobe
3241,anaerobe
3242,facultative
3243,anaerobe
3244,aerobe
3245,anaerobe
3246,anaerobe
3247,anaerobe
3248,anaerobe
3249,aerobe
3250,aerobe
3251,anaerobe
3252,anaerobe
3253,anaerobe
3254,aerobe
3255,facultative
3256,anaerobe
3257,anaerobe
3258,anaerobe
3259,aerobe
3260,aerobe
3261,anaerobe
3262,anaerobe
3263,anaerobe
3264,anaerobe
3265,anaerobe
3266,anaerobe
3267,aerobe
3268,anaerobe
3269,anaerobe
3270,anaerobe
3271,aerobe
3272,anaerobe
3273,anaerobe
3274,facultative
3275,anaerobe
3276,aerobe
3277,anaerobe
3278,aerobe
3279,anaerobe
3280,aerobe
3281,anaerobe
3282,anaerobe
3283,aerobe
3284,anaerobe
3285,anaerobe
3286,anaerobe
3287,anaerobe
3288,aerobe
3289,aerobe
3290,anaerobe
3291,aerobe
3292,aerobe
3293,aerobe
3294,anaerobe
3295,aerobe
3296,anaerobe
3297,anaerobe
3298,anaerobe
3299,aerobe
3300,aerobe
3301,anaerobe
3302,aerobe
3303,aerobe
3304,anaerobe
3305,anaerobe
3306,anaerobe
3307,anaerobe
3308,facultative
3309,anaerobe
3310,aerobe
3311,anaerobe
3312,aerobe
3313,anaerobe
3314,aerobe
3315,aerobe
3316,anaerobe
3317,anaerobe
3318,anaerobe
3319,aerobe
3320,anaerobe
3321,aerobe
3322,aerobe
3323,anaerobe
3324,anaerobe
3325,anaerobe
3326,anaerobe
3327,anaerobe
3328,anaerobe
3329,aerobe
3330,anaerobe
3331,anaerobe
3332,aerobe
3333,facultative
3334,anaerobe
3335,anaerobe
3336,anaerobe
3337,anaerobe
3338,aerobe
3339,anaerobe
3340,anaerobe
3341,anaerobe
3342,aerobe
3343,anaerobe
3344,aerobe
3345,aerobe
3346,anaerobe
3347,aerobe
3348,aerobe
3349,aerobe
3350,aerobe
3351,anaerobe
3352,anaerobe
3353,anaerobe
3354,aerobe
3355,anaerobe
3356,aerobe
3357,aerobe
3358,aerobe
3359,anaerobe
3360,anaerobe
3361,aerobe
3362,anaerobe
3363,anaerobe
3364,anaerobe
3365,aerobe
3366,facultative
3367,anaerobe
3368,aerobe
3369,anaerobe
3370,anaerobe
3371,aerobe
3372,facultative
3373,anaerobe
3374,anaerobe
3375,aerobe
3376,aerobe
3377,anaerobe
3378,anaerobe
3379,aerobe
3380,anaerobe
3381,facultative
3382,anaerobe
3383,aerobe
3384,anaerobe
3385,anaerobe
3386,aerobe
3387,facultative
3388,anaerobe
3389,aerobe
3390,aerobe
3391,aerobe
3392,aerobe
3393,anaerobe
3394,aerobe
3395,anaerobe
3396,anaerobe
3397,aerobe
3398,anaerobe
3399,anaerobe
3400,aerobe
3401,aerobe
3402,aerobe
3403,anaerobe
3404,facultative
3405,anaerobe
3406,facultative
